vote_id,yes,no,abstain
8a8235ab-fe58-4c70-b8ac-162149b42719,1,84,0
32347f76-08fe-4ec4-849c-82f8a8c96892,83,0,0
f7c07f8b-4ccf-4d8f-9d0a-9cc5697395fe,0,84,0
29d64a25-0b95-4f2d-8b12-e85b10af9b20,0,87,1
86bbc835-0580-43f0-bfe8-546b9be44f17,87,2,0
45f87a1d-b8f8-4d88-bfa3-300ceadf87d5,85,4,0
df3cb545-5b34-4a18-8f1d-27a5ad8c321f,0,89,0
a17462f3-c917-46e0-90e2-4a61f86bbae3,0,88,1
b76dfbe7-d9eb-434f-9a80-28b185992d64,0,90,0
d86e032a-6d54-4672-b995-01500563ee34,0,89,0
76834d92-7bb2-4dde-8a33-27877c265e91,84,2,2
